#Data tag : 19v3 , Norm tag: None
run:fill,ls,time,hltpath,delivered(/fb),recorded(/fb),avgpu,source
319579:6919,1979:1979,07/13/18 17:16:14,HLT_Mu8_IP3_part1_v3,0.000047102,0.000045704,28.3,PXL
319579:6919,1980:1980,07/13/18 17:16:37,HLT_Mu8_IP3_part1_v3,0.000046868,0.000045493,28.1,PXL
319579:6919,1981:1981,07/13/18 17:17:00,HLT_Mu8_IP3_part1_v3,0.000046979,0.000045597,28.2,PXL
319579:6919,1982:1982,07/13/18 17:17:24,HLT_Mu8_IP3_part1_v3,0.000046864,0.000045479,28.1,PXL
319579:6919,1983:1983,07/13/18 17:17:47,HLT_Mu8_IP3_part1_v3,0.000046976,0.000045591,28.2,PXL
319579:6919,1984:1984,07/13/18 17:18:10,HLT_Mu8_IP3_part1_v3,0.000046957,0.000045573,28.2,PXL
319579:6919,1985:1985,07/13/18 17:18:34,HLT_Mu8_IP3_part1_v3,0.000046791,0.000045417,28.1,PXL
319579:6919,1986:1986,07/13/18 17:18:57,HLT_Mu8_IP3_part1_v3,0.000046908,0.000044876,28.1,PXL
319579:6919,2273:2273,07/13/18 19:10:27,HLT_Mu8_IP3_part1_v3,0.000043155,0.000042023,25.9,PXL
319579:6919,2274:2274,07/13/18 19:10:50,HLT_Mu8_IP3_part1_v3,0.000043161,0.000042024,25.9,PXL
319579:6919,2275:2275,07/13/18 19:11:14,HLT_Mu8_IP3_part1_v3,0.000043289,0.000042154,26.0,PXL
319579:6919,2276:2276,07/13/18 19:11:37,HLT_Mu8_IP3_part1_v3,0.000043259,0.000042116,26.0,PXL
319579:6919,2277:2277,07/13/18 19:12:00,HLT_Mu8_IP3_part1_v3,0.000043162,0.000041429,25.9,PXL
319579:6919,2511:2511,07/13/18 20:42:55,HLT_Mu8_IP3_part1_v3,0.000040410,0.000039416,24.2,PXL
319579:6919,2512:2512,07/13/18 20:43:19,HLT_Mu8_IP3_part1_v3,0.000040398,0.000039403,24.2,PXL
319579:6919,2513:2513,07/13/18 20:43:42,HLT_Mu8_IP3_part1_v3,0.000040414,0.000039419,24.2,PXL
319579:6919,2514:2514,07/13/18 20:44:05,HLT_Mu8_IP3_part1_v3,0.000040522,0.000039471,24.3,PXL
319579:6919,2515:2515,07/13/18 20:44:28,HLT_Mu8_IP3_part1_v3,0.000040387,0.000039391,24.2,PXL
319909:6942,1:1,07/19/18 03:03:13,HLT_Mu8_IP3_part1_v3,0.000391000,0.000171601,46.9,HFOC
319909:6942,2:2,07/19/18 03:03:37,HLT_Mu8_IP3_part1_v3,0.000399778,0.000060805,48.0,HFOC
319909:6942,3:3,07/19/18 03:04:00,HLT_Mu8_IP3_part1_v3,0.000352426,0.000133160,42.3,HFOC
319909:6942,4:4,07/19/18 03:04:23,HLT_Mu8_IP3_part1_v3,0.000407305,0.000300980,48.9,HFOC
319909:6942,5:5,07/19/18 03:04:47,HLT_Mu8_IP3_part1_v3,0.000358562,0.000304043,43.0,HFOC
319909:6942,6:6,07/19/18 03:05:10,HLT_Mu8_IP3_part1_v3,0.000417455,0.000149653,50.1,HFOC
319909:6942,7:7,07/19/18 03:05:33,HLT_Mu8_IP3_part1_v3,0.000418873,0,50.3,HFOC
320674:7005,14:14,08/01/18 08:16:49,HLT_Mu8_IP3_part1_v3,0.000012539,0.000012348,31.3,HFOC
320674:7005,15:15,08/01/18 08:17:12,HLT_Mu8_IP3_part1_v3,0.000012546,0.000012354,31.3,HFOC
320674:7005,16:16,08/01/18 08:17:35,HLT_Mu8_IP3_part1_v3,0.000012517,0.000012326,31.2,HFOC
320674:7005,17:17,08/01/18 08:17:59,HLT_Mu8_IP3_part1_v3,0.000012514,0.000012323,31.2,HFOC
320674:7005,18:18,08/01/18 08:18:22,HLT_Mu8_IP3_part1_v3,0.000012512,0.000012321,31.2,HFOC
320674:7005,19:19,08/01/18 08:18:45,HLT_Mu8_IP3_part1_v3,0.000012508,0.000012317,31.2,HFOC
320674:7005,20:20,08/01/18 08:19:09,HLT_Mu8_IP3_part1_v3,0.000012507,0.000012316,31.2,HFOC
320674:7005,21:21,08/01/18 08:19:32,HLT_Mu8_IP3_part1_v3,0.000012505,0.000012314,31.2,HFOC
320674:7005,22:22,08/01/18 08:19:55,HLT_Mu8_IP3_part1_v3,0.000012495,0.000012305,31.2,HFOC
320674:7005,23:23,08/01/18 08:20:18,HLT_Mu8_IP3_part1_v3,0.000012490,0.000012124,31.1,HFOC
320674:7005,24:24,08/01/18 08:20:42,HLT_Mu8_IP3_part1_v3,0.000012487,0.000012298,31.1,HFOC
320674:7005,25:25,08/01/18 08:21:05,HLT_Mu8_IP3_part1_v3,0.000012486,0.000012296,31.1,HFOC
320674:7005,26:26,08/01/18 08:21:28,HLT_Mu8_IP3_part1_v3,0.000012486,0.000012296,31.1,HFOC
320674:7005,27:27,08/01/18 08:21:52,HLT_Mu8_IP3_part1_v3,0.000012468,0.000012278,31.1,HFOC
320674:7005,28:28,08/01/18 08:22:15,HLT_Mu8_IP3_part1_v3,0.000012469,0.000012280,31.1,HFOC
320674:7005,29:29,08/01/18 08:22:38,HLT_Mu8_IP3_part1_v3,0.000012467,0.000012277,31.1,HFOC
320674:7005,30:30,08/01/18 08:23:02,HLT_Mu8_IP3_part1_v3,0.000012461,0.000012271,31.1,HFOC
320674:7005,31:31,08/01/18 08:23:25,HLT_Mu8_IP3_part1_v3,0.000012457,0.000012268,31.1,HFOC
320674:7005,32:32,08/01/18 08:23:48,HLT_Mu8_IP3_part1_v3,0.000012450,0.000012261,31.0,HFOC
320674:7005,33:33,08/01/18 08:24:11,HLT_Mu8_IP3_part1_v3,0.000012442,0.000012253,31.0,HFOC
320674:7005,34:34,08/01/18 08:24:35,HLT_Mu8_IP3_part1_v3,0.000012435,0.000012246,31.0,HFOC
320674:7005,35:35,08/01/18 08:24:58,HLT_Mu8_IP3_part1_v3,0.000012427,0.000012239,31.0,HFOC
320674:7005,36:36,08/01/18 08:25:21,HLT_Mu8_IP3_part1_v3,0.000012417,0.000012229,31.0,HFOC
320674:7005,37:37,08/01/18 08:25:45,HLT_Mu8_IP3_part1_v3,0.000012413,0.000012225,30.9,HFOC
320674:7005,38:38,08/01/18 08:26:08,HLT_Mu8_IP3_part1_v3,0.000012406,0.000012218,30.9,HFOC
320674:7005,39:39,08/01/18 08:26:31,HLT_Mu8_IP3_part1_v3,0.000012402,0.000012214,30.9,HFOC
320674:7005,40:40,08/01/18 08:26:55,HLT_Mu8_IP3_part1_v3,0.000012397,0.000012209,30.9,HFOC
320674:7005,41:41,08/01/18 08:27:18,HLT_Mu8_IP3_part1_v3,0.000012391,0.000012203,30.9,HFOC
320674:7005,42:42,08/01/18 08:27:41,HLT_Mu8_IP3_part1_v3,0.000012383,0.000012196,30.9,HFOC
320674:7005,43:43,08/01/18 08:28:05,HLT_Mu8_IP3_part1_v3,0.000012371,0.000012184,30.8,HFOC
320674:7005,44:44,08/01/18 08:28:28,HLT_Mu8_IP3_part1_v3,0.000012364,0.000012177,30.8,HFOC
320674:7005,45:45,08/01/18 08:28:51,HLT_Mu8_IP3_part1_v3,0.000012364,0.000012177,30.8,HFOC
320674:7005,46:46,08/01/18 08:29:15,HLT_Mu8_IP3_part1_v3,0.000012336,0.000012150,30.8,HFOC
320674:7005,47:47,08/01/18 08:29:38,HLT_Mu8_IP3_part1_v3,0.000012364,0.000012177,30.8,HFOC
320674:7005,48:48,08/01/18 08:30:01,HLT_Mu8_IP3_part1_v3,0.000012361,0.000012174,30.8,HFOC
320674:7005,49:49,08/01/18 08:30:24,HLT_Mu8_IP3_part1_v3,0.000012351,0.000012025,30.8,HFOC
320674:7005,50:50,08/01/18 08:30:48,HLT_Mu8_IP3_part1_v3,0.000012347,0.000012160,30.8,HFOC
320674:7005,51:51,08/01/18 08:31:11,HLT_Mu8_IP3_part1_v3,0.000012333,0.000012146,30.7,HFOC
320674:7005,52:52,08/01/18 08:31:34,HLT_Mu8_IP3_part1_v3,0.000012329,0.000012143,30.7,HFOC
320674:7005,53:53,08/01/18 08:31:58,HLT_Mu8_IP3_part1_v3,0.000012316,0.000012130,30.7,HFOC
320674:7005,54:54,08/01/18 08:32:21,HLT_Mu8_IP3_part1_v3,0.000012361,0.000012175,30.8,HFOC
320674:7005,55:55,08/01/18 08:32:44,HLT_Mu8_IP3_part1_v3,0.000012370,0.000012182,30.8,HFOC
320674:7005,56:56,08/01/18 08:33:08,HLT_Mu8_IP3_part1_v3,0.000012364,0.000012177,30.8,HFOC
320674:7005,57:57,08/01/18 08:33:31,HLT_Mu8_IP3_part1_v3,0.000012343,0.000012157,30.8,HFOC
320674:7005,58:58,08/01/18 08:33:54,HLT_Mu8_IP3_part1_v3,0.000012319,0.000012133,30.7,HFOC
320674:7005,59:59,08/01/18 08:34:18,HLT_Mu8_IP3_part1_v3,0.000012303,0.000012118,30.7,HFOC
320674:7005,60:60,08/01/18 08:34:41,HLT_Mu8_IP3_part1_v3,0.000012300,0.000012115,30.7,HFOC
320674:7005,61:61,08/01/18 08:35:04,HLT_Mu8_IP3_part1_v3,0.000012294,0.000012109,30.7,HFOC
320674:7005,62:62,08/01/18 08:35:28,HLT_Mu8_IP3_part1_v3,0.000012291,0.000012106,30.6,HFOC
320674:7005,63:63,08/01/18 08:35:51,HLT_Mu8_IP3_part1_v3,0.000012291,0.000012105,30.6,HFOC
320674:7005,64:64,08/01/18 08:36:14,HLT_Mu8_IP3_part1_v3,0.000012281,0.000012095,30.6,HFOC
320674:7005,65:65,08/01/18 08:36:37,HLT_Mu8_IP3_part1_v3,0.000012277,0.000012092,30.6,HFOC
320674:7005,66:66,08/01/18 08:37:01,HLT_Mu8_IP3_part1_v3,0.000012268,0.000012082,30.6,HFOC
320674:7005,67:67,08/01/18 08:37:24,HLT_Mu8_IP3_part1_v3,0.000012242,0.000012059,30.5,HFOC
320674:7005,68:68,08/01/18 08:37:47,HLT_Mu8_IP3_part1_v3,0.000012249,0.000012064,30.5,HFOC
320674:7005,69:69,08/01/18 08:38:11,HLT_Mu8_IP3_part1_v3,0.000012260,0.000012076,30.6,HFOC
320674:7005,70:70,08/01/18 08:38:34,HLT_Mu8_IP3_part1_v3,0.000012244,0.000012059,30.5,HFOC
320674:7005,71:71,08/01/18 08:38:57,HLT_Mu8_IP3_part1_v3,0.000012238,0.000012055,30.5,HFOC
320674:7005,72:72,08/01/18 08:39:21,HLT_Mu8_IP3_part1_v3,0.000012235,0.000012051,30.5,HFOC
320674:7005,73:73,08/01/18 08:39:44,HLT_Mu8_IP3_part1_v3,0.000012229,0.000012045,30.5,HFOC
320674:7005,74:74,08/01/18 08:40:07,HLT_Mu8_IP3_part1_v3,0.000012230,0.000012046,30.5,HFOC
320674:7005,75:75,08/01/18 08:40:31,HLT_Mu8_IP3_part1_v3,0.000012226,0.000012043,30.5,HFOC
320674:7005,76:76,08/01/18 08:40:54,HLT_Mu8_IP3_part1_v3,0.000012220,0.000012037,30.5,HFOC
320674:7005,77:77,08/01/18 08:41:17,HLT_Mu8_IP3_part1_v3,0.000012196,0.000011841,30.4,HFOC
320674:7005,78:78,08/01/18 08:41:41,HLT_Mu8_IP3_part1_v3,0.000012218,0.000012034,30.5,HFOC
320674:7005,79:79,08/01/18 08:42:04,HLT_Mu8_IP3_part1_v3,0.000012205,0.000012023,30.4,HFOC
320674:7005,80:80,08/01/18 08:42:27,HLT_Mu8_IP3_part1_v3,0.000012206,0.000012023,30.4,HFOC
320674:7005,81:81,08/01/18 08:42:50,HLT_Mu8_IP3_part1_v3,0.000012207,0.000012024,30.4,HFOC
320674:7005,82:82,08/01/18 08:43:14,HLT_Mu8_IP3_part1_v3,0.000012174,0.000011992,30.4,HFOC
320674:7005,83:83,08/01/18 08:43:37,HLT_Mu8_IP3_part1_v3,0.000012187,0.000012004,30.4,HFOC
320674:7005,84:84,08/01/18 08:44:00,HLT_Mu8_IP3_part1_v3,0.000012170,0.000011988,30.3,HFOC
320674:7005,85:85,08/01/18 08:44:24,HLT_Mu8_IP3_part1_v3,0.000012165,0.000011982,30.3,HFOC
320674:7005,86:86,08/01/18 08:44:47,HLT_Mu8_IP3_part1_v3,0.000012154,0.000011972,30.3,HFOC
320674:7005,87:87,08/01/18 08:45:10,HLT_Mu8_IP3_part1_v3,0.000012148,0.000011966,30.3,HFOC
320674:7005,88:88,08/01/18 08:45:34,HLT_Mu8_IP3_part1_v3,0.000012109,0.000011928,30.2,HFOC
320674:7005,89:89,08/01/18 08:45:57,HLT_Mu8_IP3_part1_v3,0.000012136,0.000011955,30.3,HFOC
320674:7005,90:90,08/01/18 08:46:20,HLT_Mu8_IP3_part1_v3,0.000012132,0.000011951,30.2,HFOC
320674:7005,91:91,08/01/18 08:46:44,HLT_Mu8_IP3_part1_v3,0.000012128,0.000011947,30.2,HFOC
320674:7005,92:92,08/01/18 08:47:07,HLT_Mu8_IP3_part1_v3,0.000012121,0.000011939,30.2,HFOC
320674:7005,93:93,08/01/18 08:47:30,HLT_Mu8_IP3_part1_v3,0.000012109,0.000011929,30.2,HFOC
320674:7005,94:94,08/01/18 08:47:53,HLT_Mu8_IP3_part1_v3,0.000012093,0.000011743,30.2,HFOC
320674:7005,95:95,08/01/18 08:48:17,HLT_Mu8_IP3_part1_v3,0.000012115,0.000011935,30.2,HFOC
320674:7005,96:96,08/01/18 08:48:40,HLT_Mu8_IP3_part1_v3,0.000012109,0.000011929,30.2,HFOC
320674:7005,97:97,08/01/18 08:49:03,HLT_Mu8_IP3_part1_v3,0.000012110,0.000011930,30.2,HFOC
320674:7005,98:98,08/01/18 08:49:27,HLT_Mu8_IP3_part1_v3,0.000012104,0.000011924,30.2,HFOC
320674:7005,99:99,08/01/18 08:49:50,HLT_Mu8_IP3_part1_v3,0.000012112,0.000011932,30.2,HFOC
320674:7005,100:100,08/01/18 08:50:13,HLT_Mu8_IP3_part1_v3,0.000012087,0.000011907,30.1,HFOC
320674:7005,101:101,08/01/18 08:50:37,HLT_Mu8_IP3_part1_v3,0.000012073,0.000011894,30.1,HFOC
320674:7005,102:102,08/01/18 08:51:00,HLT_Mu8_IP3_part1_v3,0.000012074,0.000011894,30.1,HFOC
320674:7005,103:103,08/01/18 08:51:23,HLT_Mu8_IP3_part1_v3,0.000012077,0.000011897,30.1,HFOC
320674:7005,104:104,08/01/18 08:51:47,HLT_Mu8_IP3_part1_v3,0.000012079,0.000011898,30.1,HFOC
320674:7005,105:105,08/01/18 08:52:10,HLT_Mu8_IP3_part1_v3,0.000012075,0.000011895,30.1,HFOC
320674:7005,106:106,08/01/18 08:52:33,HLT_Mu8_IP3_part1_v3,0.000012063,0.000011884,30.1,HFOC
320674:7005,107:107,08/01/18 08:52:57,HLT_Mu8_IP3_part1_v3,0.000012047,0.000011868,30.0,HFOC
320674:7005,108:108,08/01/18 08:53:20,HLT_Mu8_IP3_part1_v3,0.000012042,0.000011864,30.0,HFOC
320674:7005,109:109,08/01/18 08:53:43,HLT_Mu8_IP3_part1_v3,0.000012041,0.000011862,30.0,HFOC
320674:7005,110:110,08/01/18 08:54:06,HLT_Mu8_IP3_part1_v3,0.000012037,0.000011723,30.0,HFOC
320674:7005,111:111,08/01/18 08:54:30,HLT_Mu8_IP3_part1_v3,0.000011981,0.000011804,29.9,HFOC
320674:7005,112:112,08/01/18 08:54:53,HLT_Mu8_IP3_part1_v3,0.000012035,0.000011857,30.0,HFOC
320674:7005,113:113,08/01/18 08:55:16,HLT_Mu8_IP3_part1_v3,0.000012024,0.000011846,30.0,HFOC
320674:7005,114:114,08/01/18 08:55:40,HLT_Mu8_IP3_part1_v3,0.000011997,0.000011819,29.9,HFOC
320674:7005,115:115,08/01/18 08:56:03,HLT_Mu8_IP3_part1_v3,0.000011992,0.000011814,29.9,HFOC
320674:7005,116:116,08/01/18 08:56:26,HLT_Mu8_IP3_part1_v3,0.000011990,0.000011812,29.9,HFOC
320674:7005,117:117,08/01/18 08:56:50,HLT_Mu8_IP3_part1_v3,0.000011990,0.000011813,29.9,HFOC
320674:7005,118:118,08/01/18 08:57:13,HLT_Mu8_IP3_part1_v3,0.000011969,0.000011792,29.8,HFOC
320674:7005,119:119,08/01/18 08:57:36,HLT_Mu8_IP3_part1_v3,0.000011991,0.000011812,29.9,HFOC
320674:7005,120:120,08/01/18 08:58:00,HLT_Mu8_IP3_part1_v3,0.000011978,0.000011800,29.9,HFOC
320674:7005,121:121,08/01/18 08:58:23,HLT_Mu8_IP3_part1_v3,0.000011981,0.000011803,29.9,HFOC
320674:7005,122:122,08/01/18 08:58:46,HLT_Mu8_IP3_part1_v3,0.000011958,0.000011781,29.8,HFOC
320674:7005,123:123,08/01/18 08:59:10,HLT_Mu8_IP3_part1_v3,0.000011971,0.000011794,29.8,HFOC
320674:7005,124:124,08/01/18 08:59:33,HLT_Mu8_IP3_part1_v3,0.000011964,0.000011786,29.8,HFOC
320674:7005,125:125,08/01/18 08:59:56,HLT_Mu8_IP3_part1_v3,0.000011960,0.000011784,29.8,HFOC
320674:7005,126:126,08/01/18 09:00:19,HLT_Mu8_IP3_part1_v3,0.000011953,0.000011777,29.8,HFOC
320674:7005,127:127,08/01/18 09:00:43,HLT_Mu8_IP3_part1_v3,0.000011952,0.000011775,29.8,HFOC
320674:7005,128:128,08/01/18 09:01:06,HLT_Mu8_IP3_part1_v3,0.000011940,0.000011764,29.8,HFOC
320674:7005,129:129,08/01/18 09:01:29,HLT_Mu8_IP3_part1_v3,0.000011937,0.000011761,29.8,HFOC
320674:7005,130:130,08/01/18 09:01:53,HLT_Mu8_IP3_part1_v3,0.000011975,0.000011797,29.9,HFOC
320674:7005,131:131,08/01/18 09:02:16,HLT_Mu8_IP3_part1_v3,0.000011964,0.000011788,29.8,HFOC
320674:7005,132:132,08/01/18 09:02:39,HLT_Mu8_IP3_part1_v3,0.000011957,0.000011780,29.8,HFOC
320674:7005,133:133,08/01/18 09:03:03,HLT_Mu8_IP3_part1_v3,0.000011933,0.000011757,29.8,HFOC
320674:7005,134:134,08/01/18 09:03:26,HLT_Mu8_IP3_part1_v3,0.000011949,0.000011772,29.8,HFOC
320674:7005,135:135,08/01/18 09:03:49,HLT_Mu8_IP3_part1_v3,0.000011927,0.000011751,29.7,HFOC
320674:7005,136:136,08/01/18 09:04:13,HLT_Mu8_IP3_part1_v3,0.000011934,0.000011757,29.8,HFOC
320674:7005,137:137,08/01/18 09:04:36,HLT_Mu8_IP3_part1_v3,0.000011944,0.000011767,29.8,HFOC
320674:7005,138:138,08/01/18 09:04:59,HLT_Mu8_IP3_part1_v3,0.000011938,0.000011762,29.8,HFOC
320674:7005,139:139,08/01/18 09:05:23,HLT_Mu8_IP3_part1_v3,0.000011930,0.000011619,29.7,HFOC
320674:7005,140:140,08/01/18 09:05:46,HLT_Mu8_IP3_part1_v3,0.000011933,0.000011757,29.8,HFOC
320674:7005,141:141,08/01/18 09:06:09,HLT_Mu8_IP3_part1_v3,0.000011905,0.000011729,29.7,HFOC
320674:7005,142:142,08/01/18 09:06:32,HLT_Mu8_IP3_part1_v3,0.000011896,0.000011720,29.7,HFOC
320674:7005,143:143,08/01/18 09:06:56,HLT_Mu8_IP3_part1_v3,0.000011878,0.000011703,29.6,HFOC
320674:7005,144:144,08/01/18 09:07:19,HLT_Mu8_IP3_part1_v3,0.000011878,0.000011704,29.6,HFOC
320674:7005,145:145,08/01/18 09:07:42,HLT_Mu8_IP3_part1_v3,0.000011877,0.000011702,29.6,HFOC
320674:7005,146:146,08/01/18 09:08:06,HLT_Mu8_IP3_part1_v3,0.000011879,0.000011703,29.6,HFOC
320674:7005,147:147,08/01/18 09:08:29,HLT_Mu8_IP3_part1_v3,0.000011881,0.000011706,29.6,HFOC
320674:7005,148:148,08/01/18 09:08:52,HLT_Mu8_IP3_part1_v3,0.000011883,0.000011709,29.6,HFOC
320674:7005,149:149,08/01/18 09:09:16,HLT_Mu8_IP3_part1_v3,0.000011880,0.000011705,29.6,HFOC
320674:7005,150:150,08/01/18 09:09:39,HLT_Mu8_IP3_part1_v3,0.000011893,0.000011718,29.7,HFOC
320674:7005,151:151,08/01/18 09:10:02,HLT_Mu8_IP3_part1_v3,0.000011921,0.000011744,29.7,HFOC
320674:7005,152:152,08/01/18 09:10:26,HLT_Mu8_IP3_part1_v3,0.000011899,0.000011724,29.7,HFOC
320674:7005,153:153,08/01/18 09:10:49,HLT_Mu8_IP3_part1_v3,0.000011891,0.000011716,29.6,HFOC
320674:7005,154:154,08/01/18 09:11:12,HLT_Mu8_IP3_part1_v3,0.000011883,0.000011708,29.6,HFOC
320674:7005,155:155,08/01/18 09:11:35,HLT_Mu8_IP3_part1_v3,0.000011875,0.000011700,29.6,HFOC
320674:7005,156:156,08/01/18 09:11:59,HLT_Mu8_IP3_part1_v3,0.000011868,0.000011694,29.6,HFOC
320674:7005,157:157,08/01/18 09:12:22,HLT_Mu8_IP3_part1_v3,0.000011862,0.000011687,29.6,HFOC
320674:7005,158:158,08/01/18 09:12:45,HLT_Mu8_IP3_part1_v3,0.000011859,0.000011684,29.6,HFOC
320674:7005,159:159,08/01/18 09:13:09,HLT_Mu8_IP3_part1_v3,0.000011860,0.000011685,29.6,HFOC
320674:7005,160:160,08/01/18 09:13:32,HLT_Mu8_IP3_part1_v3,0.000011861,0.000011686,29.6,HFOC
320674:7005,161:161,08/01/18 09:13:55,HLT_Mu8_IP3_part1_v3,0.000011852,0.000011677,29.6,HFOC
320674:7005,162:162,08/01/18 09:14:19,HLT_Mu8_IP3_part1_v3,0.000011846,0.000011671,29.5,HFOC
320674:7005,163:163,08/01/18 09:14:42,HLT_Mu8_IP3_part1_v3,0.000011838,0.000011525,29.5,HFOC
320674:7005,164:164,08/01/18 09:15:05,HLT_Mu8_IP3_part1_v3,0.000011829,0.000011655,29.5,HFOC
320674:7005,165:165,08/01/18 09:15:29,HLT_Mu8_IP3_part1_v3,0.000011812,0.000011639,29.5,HFOC
320674:7005,166:166,08/01/18 09:15:52,HLT_Mu8_IP3_part1_v3,0.000011808,0.000011635,29.4,HFOC
320674:7005,167:167,08/01/18 09:16:15,HLT_Mu8_IP3_part1_v3,0.000011815,0.000011642,29.5,HFOC
320674:7005,168:168,08/01/18 09:16:38,HLT_Mu8_IP3_part1_v3,0.000011831,0.000011657,29.5,HFOC
320674:7005,169:169,08/01/18 09:17:02,HLT_Mu8_IP3_part1_v3,0.000011805,0.000011632,29.4,HFOC
320674:7005,170:170,08/01/18 09:17:25,HLT_Mu8_IP3_part1_v3,0.000011791,0.000011617,29.4,HFOC
320674:7005,171:171,08/01/18 09:17:48,HLT_Mu8_IP3_part1_v3,0.000011780,0.000011607,29.4,HFOC
320674:7005,172:172,08/01/18 09:18:12,HLT_Mu8_IP3_part1_v3,0.000011766,0.000011594,29.3,HFOC
320674:7005,173:173,08/01/18 09:18:35,HLT_Mu8_IP3_part1_v3,0.000011755,0.000011583,29.3,HFOC
320674:7005,174:174,08/01/18 09:18:58,HLT_Mu8_IP3_part1_v3,0.000011745,0.000011573,29.3,HFOC
320674:7005,175:175,08/01/18 09:19:22,HLT_Mu8_IP3_part1_v3,0.000011738,0.000011567,29.3,HFOC
320674:7005,176:176,08/01/18 09:19:45,HLT_Mu8_IP3_part1_v3,0.000011731,0.000011556,29.2,HFOC
320674:7005,177:177,08/01/18 09:20:08,HLT_Mu8_IP3_part1_v3,0.000011723,0.000011552,29.2,HFOC
320674:7005,178:178,08/01/18 09:20:32,HLT_Mu8_IP3_part1_v3,0.000011725,0.000011554,29.2,HFOC
320674:7005,179:179,08/01/18 09:20:55,HLT_Mu8_IP3_part1_v3,0.000011718,0.000011546,29.2,HFOC
320674:7005,180:180,08/01/18 09:21:18,HLT_Mu8_IP3_part1_v3,0.000011718,0.000011547,29.2,HFOC
320674:7005,181:181,08/01/18 09:21:42,HLT_Mu8_IP3_part1_v3,0.000011710,0.000011539,29.2,HFOC
320674:7005,182:182,08/01/18 09:22:05,HLT_Mu8_IP3_part1_v3,0.000011696,0.000011525,29.2,HFOC
320674:7005,183:183,08/01/18 09:22:28,HLT_Mu8_IP3_part1_v3,0.000011694,0.000011524,29.2,HFOC
320674:7005,184:184,08/01/18 09:22:51,HLT_Mu8_IP3_part1_v3,0.000011690,0.000011520,29.1,HFOC
320674:7005,185:185,08/01/18 09:23:15,HLT_Mu8_IP3_part1_v3,0.000011681,0.000011511,29.1,HFOC
320674:7005,186:186,08/01/18 09:23:38,HLT_Mu8_IP3_part1_v3,0.000011683,0.000011513,29.1,HFOC
320674:7005,187:187,08/01/18 09:24:01,HLT_Mu8_IP3_part1_v3,0.000011678,0.000011508,29.1,HFOC
320674:7005,188:188,08/01/18 09:24:25,HLT_Mu8_IP3_part1_v3,0.000011669,0.000011499,29.1,HFOC
320674:7005,189:189,08/01/18 09:24:48,HLT_Mu8_IP3_part1_v3,0.000011660,0.000011253,29.1,HFOC
320674:7005,190:190,08/01/18 09:25:11,HLT_Mu8_IP3_part1_v3,0.000011656,0.000011486,29.1,HFOC
320674:7005,191:191,08/01/18 09:25:35,HLT_Mu8_IP3_part1_v3,0.000011633,0.000011464,29.0,HFOC
320674:7005,192:192,08/01/18 09:25:58,HLT_Mu8_IP3_part1_v3,0.000011655,0.000011485,29.1,HFOC
320674:7005,193:193,08/01/18 09:26:21,HLT_Mu8_IP3_part1_v3,0.000011647,0.000011478,29.0,HFOC
320674:7005,194:194,08/01/18 09:26:45,HLT_Mu8_IP3_part1_v3,0.000011646,0.000011477,29.0,HFOC
320674:7005,195:195,08/01/18 09:27:08,HLT_Mu8_IP3_part1_v3,0.000011653,0.000011483,29.1,HFOC
320674:7005,196:196,08/01/18 09:27:31,HLT_Mu8_IP3_part1_v3,0.000011632,0.000011462,29.0,HFOC
320674:7005,197:197,08/01/18 09:27:55,HLT_Mu8_IP3_part1_v3,0.000011627,0.000011458,29.0,HFOC
320674:7005,198:198,08/01/18 09:28:18,HLT_Mu8_IP3_part1_v3,0.000011617,0.000011448,29.0,HFOC
320674:7005,199:199,08/01/18 09:28:41,HLT_Mu8_IP3_part1_v3,0.000011602,0.000011434,28.9,HFOC
320674:7005,200:200,08/01/18 09:29:04,HLT_Mu8_IP3_part1_v3,0.000011583,0.000011416,28.9,HFOC
320674:7005,201:201,08/01/18 09:29:28,HLT_Mu8_IP3_part1_v3,0.000011601,0.000011433,28.9,HFOC
320674:7005,202:202,08/01/18 09:29:51,HLT_Mu8_IP3_part1_v3,0.000011601,0.000011433,28.9,HFOC
320674:7005,203:203,08/01/18 09:30:14,HLT_Mu8_IP3_part1_v3,0.000011604,0.000011436,28.9,HFOC
320674:7005,204:204,08/01/18 09:30:38,HLT_Mu8_IP3_part1_v3,0.000011613,0.000011444,29.0,HFOC
320674:7005,205:205,08/01/18 09:31:01,HLT_Mu8_IP3_part1_v3,0.000011608,0.000011440,28.9,HFOC
320674:7005,206:206,08/01/18 09:31:24,HLT_Mu8_IP3_part1_v3,0.000011606,0.000011438,28.9,HFOC
320674:7005,207:207,08/01/18 09:31:48,HLT_Mu8_IP3_part1_v3,0.000011603,0.000011435,28.9,HFOC
320674:7005,208:208,08/01/18 09:32:11,HLT_Mu8_IP3_part1_v3,0.000011596,0.000011428,28.9,HFOC
320674:7005,209:209,08/01/18 09:32:34,HLT_Mu8_IP3_part1_v3,0.000011588,0.000011420,28.9,HFOC
320674:7005,210:210,08/01/18 09:32:58,HLT_Mu8_IP3_part1_v3,0.000011577,0.000011409,28.9,HFOC
320674:7005,211:211,08/01/18 09:33:21,HLT_Mu8_IP3_part1_v3,0.000011571,0.000011403,28.8,HFOC
320674:7005,212:212,08/01/18 09:33:44,HLT_Mu8_IP3_part1_v3,0.000011570,0.000011403,28.8,HFOC
