#Data tag : 19v3 , Norm tag: None
run:fill,ls,time,hltpath,delivered(/fb),recorded(/fb),avgpu,source
320917:7031,1872:1872,08/06/18 21:32:12,HLT_Mu7_IP4_part0_v2,0.000031415,0.000030782,18.8,HFOC
320917:7031,1873:1873,08/06/18 21:32:35,HLT_Mu7_IP4_part0_v2,0.000031390,0.000030759,18.8,HFOC
320917:7031,1874:1874,08/06/18 21:32:59,HLT_Mu7_IP4_part0_v2,0.000031377,0.000030745,18.8,HFOC
320917:7031,1875:1875,08/06/18 21:33:22,HLT_Mu7_IP4_part0_v2,0.000031341,0.000030711,18.8,HFOC
320917:7031,1876:1876,08/06/18 21:33:45,HLT_Mu7_IP4_part0_v2,0.000031335,0.000030706,18.8,HFOC
320917:7031,1877:1877,08/06/18 21:34:08,HLT_Mu7_IP4_part0_v2,0.000031321,0.000030693,18.8,HFOC
320917:7031,1878:1878,08/06/18 21:34:32,HLT_Mu7_IP4_part0_v2,0.000031295,0.000030668,18.8,HFOC
320917:7031,1879:1879,08/06/18 21:34:55,HLT_Mu7_IP4_part0_v2,0.000031292,0.000030662,18.8,HFOC
320917:7031,1880:1880,08/06/18 21:35:18,HLT_Mu7_IP4_part0_v2,0.000031264,0.000030162,18.8,HFOC
320917:7031,1881:1881,08/06/18 21:35:42,HLT_Mu7_IP4_part0_v2,0.000031262,0.000030636,18.8,HFOC
320917:7031,1882:1882,08/06/18 21:36:05,HLT_Mu7_IP4_part0_v2,0.000031220,0.000030594,18.7,HFOC
320917:7031,1883:1883,08/06/18 21:36:28,HLT_Mu7_IP4_part0_v2,0.000031196,0.000030571,18.7,HFOC
320917:7031,1884:1884,08/06/18 21:36:52,HLT_Mu7_IP4_part0_v2,0.000031165,0.000030541,18.7,HFOC
320917:7031,1885:1885,08/06/18 21:37:15,HLT_Mu7_IP4_part0_v2,0.000031142,0.000030518,18.7,HFOC
320917:7031,1886:1886,08/06/18 21:37:38,HLT_Mu7_IP4_part0_v2,0.000031113,0.000030492,18.7,HFOC
320917:7031,1887:1887,08/06/18 21:38:02,HLT_Mu7_IP4_part0_v2,0.000031103,0.000030480,18.7,HFOC
320917:7031,1888:1888,08/06/18 21:38:25,HLT_Mu7_IP4_part0_v2,0.000031077,0.000030457,18.6,HFOC
320917:7031,1889:1889,08/06/18 21:38:48,HLT_Mu7_IP4_part0_v2,0.000031077,0.000030455,18.6,HFOC
320917:7031,1890:1890,08/06/18 21:39:11,HLT_Mu7_IP4_part0_v2,0.000031056,0.000030435,18.6,HFOC
320917:7031,1891:1891,08/06/18 21:39:35,HLT_Mu7_IP4_part0_v2,0.000031047,0.000029991,18.6,HFOC
320917:7031,1892:1892,08/06/18 21:39:58,HLT_Mu7_IP4_part0_v2,0.000031033,0.000030414,18.6,HFOC
320917:7031,1893:1893,08/06/18 21:40:21,HLT_Mu7_IP4_part0_v2,0.000031013,0.000030394,18.6,HFOC
320917:7031,1894:1894,08/06/18 21:40:45,HLT_Mu7_IP4_part0_v2,0.000030987,0.000030358,18.6,HFOC
320917:7031,1895:1895,08/06/18 21:41:08,HLT_Mu7_IP4_part0_v2,0.000030968,0.000030352,18.6,HFOC
320917:7031,1896:1896,08/06/18 21:41:31,HLT_Mu7_IP4_part0_v2,0.000030946,0.000030331,18.6,HFOC
320917:7031,1897:1897,08/06/18 21:41:55,HLT_Mu7_IP4_part0_v2,0.000030932,0.000030316,18.6,HFOC
320917:7031,1898:1898,08/06/18 21:42:18,HLT_Mu7_IP4_part0_v2,0.000030916,0.000030301,18.6,HFOC
320917:7031,1899:1899,08/06/18 21:42:41,HLT_Mu7_IP4_part0_v2,0.000030893,0.000030234,18.5,HFOC
320917:7031,1900:1900,08/06/18 21:43:05,HLT_Mu7_IP4_part0_v2,0.000030870,0.000030256,18.5,HFOC
320917:7031,1901:1901,08/06/18 21:43:28,HLT_Mu7_IP4_part0_v2,0.000030844,0.000030231,18.5,HFOC
320917:7031,1902:1902,08/06/18 21:43:51,HLT_Mu7_IP4_part0_v2,0.000030834,0.000030220,18.5,HFOC
320917:7031,1903:1903,08/06/18 21:44:14,HLT_Mu7_IP4_part0_v2,0.000030805,0.000030194,18.5,HFOC
320917:7031,1904:1904,08/06/18 21:44:38,HLT_Mu7_IP4_part0_v2,0.000030788,0.000030177,18.5,HFOC
320917:7031,1905:1905,08/06/18 21:45:01,HLT_Mu7_IP4_part0_v2,0.000030766,0.000030155,18.5,HFOC
320917:7031,1906:1906,08/06/18 21:45:24,HLT_Mu7_IP4_part0_v2,0.000030749,0.000030139,18.5,HFOC
320917:7031,1907:1907,08/06/18 21:45:48,HLT_Mu7_IP4_part0_v2,0.000030669,0.000030061,18.4,HFOC
320917:7031,1908:1908,08/06/18 21:46:11,HLT_Mu7_IP4_part0_v2,0.000030712,0.000030103,18.4,HFOC
320917:7031,1909:1909,08/06/18 21:46:34,HLT_Mu7_IP4_part0_v2,0.000030711,0.000030104,18.4,HFOC
320917:7031,1910:1910,08/06/18 21:46:58,HLT_Mu7_IP4_part0_v2,0.000030685,0.000030078,18.4,HFOC
320917:7031,1911:1911,08/06/18 21:47:21,HLT_Mu7_IP4_part0_v2,0.000030698,0.000030091,18.4,HFOC
320917:7031,1912:1912,08/06/18 21:47:44,HLT_Mu7_IP4_part0_v2,0.000030653,0.000030046,18.4,HFOC
320917:7031,1913:1913,08/06/18 21:48:08,HLT_Mu7_IP4_part0_v2,0.000030613,0.000029964,18.4,HFOC
320917:7031,1914:1914,08/06/18 21:48:31,HLT_Mu7_IP4_part0_v2,0.000030615,0.000030009,18.4,HFOC
320917:7031,1915:1915,08/06/18 21:48:54,HLT_Mu7_IP4_part0_v2,0.000030595,0.000029990,18.4,HFOC
320917:7031,1916:1916,08/06/18 21:49:18,HLT_Mu7_IP4_part0_v2,0.000030582,0.000029980,18.4,HFOC
320917:7031,1917:1917,08/06/18 21:49:41,HLT_Mu7_IP4_part0_v2,0.000030562,0.000029958,18.3,HFOC
320917:7031,1918:1918,08/06/18 21:50:04,HLT_Mu7_IP4_part0_v2,0.000030540,0.000029938,18.3,HFOC
320917:7031,1919:1919,08/06/18 21:50:27,HLT_Mu7_IP4_part0_v2,0.000030518,0.000029917,18.3,HFOC
320917:7031,1920:1920,08/06/18 21:50:51,HLT_Mu7_IP4_part0_v2,0.000030488,0.000029887,18.3,HFOC
320917:7031,1921:1921,08/06/18 21:51:14,HLT_Mu7_IP4_part0_v2,0.000030473,0.000029872,18.3,HFOC
320917:7031,1922:1922,08/06/18 21:51:37,HLT_Mu7_IP4_part0_v2,0.000030449,0.000029850,18.3,HFOC
320917:7031,1923:1923,08/06/18 21:52:01,HLT_Mu7_IP4_part0_v2,0.000030432,0.000029834,18.3,HFOC
320917:7031,1924:1924,08/06/18 21:52:24,HLT_Mu7_IP4_part0_v2,0.000030406,0.000029804,18.2,HFOC
320917:7031,1925:1925,08/06/18 21:52:47,HLT_Mu7_IP4_part0_v2,0.000030387,0.000002200,18.2,HFOC
320917:7031,1926:1926,08/06/18 21:53:11,HLT_Mu7_IP4_part0_v2,0.000030379,0,18.2,HFOC
320920:7031,1:1,08/06/18 21:56:15,HLT_Mu7_IP4_part0_v2,0.000030275,0.000029444,18.2,HFOC
320920:7031,2:2,08/06/18 21:56:38,HLT_Mu7_IP4_part0_v2,0.000030230,0.000029638,18.1,HFOC
320920:7031,3:3,08/06/18 21:57:01,HLT_Mu7_IP4_part0_v2,0.000030221,0.000029630,18.1,HFOC
320920:7031,4:4,08/06/18 21:57:24,HLT_Mu7_IP4_part0_v2,0.000030175,0.000029574,18.1,HFOC
320920:7031,5:5,08/06/18 21:57:48,HLT_Mu7_IP4_part0_v2,0.000030144,0.000017278,18.1,HFOC
320920:7031,6:6,08/06/18 21:58:11,HLT_Mu7_IP4_part0_v2,0.000030138,0.000029543,18.1,HFOC
320920:7031,7:7,08/06/18 21:58:34,HLT_Mu7_IP4_part0_v2,0.000030117,0.000029528,18.1,HFOC
320920:7031,8:8,08/06/18 21:58:58,HLT_Mu7_IP4_part0_v2,0.000030101,0.000029511,18.1,HFOC
320920:7031,9:9,08/06/18 21:59:21,HLT_Mu7_IP4_part0_v2,0.000030074,0.000029486,18.0,HFOC
320920:7031,10:10,08/06/18 21:59:44,HLT_Mu7_IP4_part0_v2,0.000030056,0.000029470,18.0,HFOC
320920:7031,11:11,08/06/18 22:00:08,HLT_Mu7_IP4_part0_v2,0.000030043,0.000029457,18.0,HFOC
320920:7031,12:12,08/06/18 22:00:31,HLT_Mu7_IP4_part0_v2,0.000030033,0.000029447,18.0,HFOC
320920:7031,13:13,08/06/18 22:00:54,HLT_Mu7_IP4_part0_v2,0.000030023,0.000029018,18.0,HFOC
320920:7031,14:14,08/06/18 22:01:18,HLT_Mu7_IP4_part0_v2,0.000029965,0.000029380,18.0,HFOC
320920:7031,15:15,08/06/18 22:01:41,HLT_Mu7_IP4_part0_v2,0.000029960,0.000029377,18.0,HFOC
320920:7031,16:16,08/06/18 22:02:04,HLT_Mu7_IP4_part0_v2,0.000029929,0.000029346,18.0,HFOC
320920:7031,17:17,08/06/18 22:02:28,HLT_Mu7_IP4_part0_v2,0.000029886,0.000029305,17.9,HFOC
320920:7031,18:18,08/06/18 22:02:51,HLT_Mu7_IP4_part0_v2,0.000029967,0.000029382,18.0,HFOC
320920:7031,19:19,08/06/18 22:03:14,HLT_Mu7_IP4_part0_v2,0.000029908,0.000029326,17.9,HFOC
320920:7031,20:20,08/06/18 22:03:37,HLT_Mu7_IP4_part0_v2,0.000029855,0.000029275,17.9,HFOC
320920:7031,21:21,08/06/18 22:04:01,HLT_Mu7_IP4_part0_v2,0.000029842,0.000029262,17.9,HFOC
320920:7031,22:22,08/06/18 22:04:24,HLT_Mu7_IP4_part0_v2,0.000029825,0.000028830,17.9,HFOC
320920:7031,23:23,08/06/18 22:04:47,HLT_Mu7_IP4_part0_v2,0.000029808,0.000029228,17.9,HFOC
320920:7031,24:24,08/06/18 22:05:11,HLT_Mu7_IP4_part0_v2,0.000029792,0.000029214,17.9,HFOC
320920:7031,25:25,08/06/18 22:05:34,HLT_Mu7_IP4_part0_v2,0.000029780,0.000029203,17.9,HFOC
320920:7031,26:26,08/06/18 22:05:57,HLT_Mu7_IP4_part0_v2,0.000029760,0.000029183,17.9,HFOC
320920:7031,27:27,08/06/18 22:06:21,HLT_Mu7_IP4_part0_v2,0.000029750,0.000029173,17.9,HFOC
320920:7031,28:28,08/06/18 22:06:44,HLT_Mu7_IP4_part0_v2,0.000029731,0.000029155,17.8,HFOC
320920:7031,29:29,08/06/18 22:07:07,HLT_Mu7_IP4_part0_v2,0.000029729,0.000029153,17.8,HFOC
320920:7031,30:30,08/06/18 22:07:31,HLT_Mu7_IP4_part0_v2,0.000029714,0.000029139,17.8,HFOC
320920:7031,31:31,08/06/18 22:07:54,HLT_Mu7_IP4_part0_v2,0.000029694,0.000029119,17.8,HFOC
320920:7031,32:32,08/06/18 22:08:17,HLT_Mu7_IP4_part0_v2,0.000029670,0.000029097,17.8,HFOC
320920:7031,33:33,08/06/18 22:08:41,HLT_Mu7_IP4_part0_v2,0.000029653,0.000029078,17.8,HFOC
320920:7031,34:34,08/06/18 22:09:04,HLT_Mu7_IP4_part0_v2,0.000029637,0.000028648,17.8,HFOC
320920:7031,35:35,08/06/18 22:09:27,HLT_Mu7_IP4_part0_v2,0.000029614,0.000028625,17.8,HFOC
320920:7031,36:36,08/06/18 22:09:50,HLT_Mu7_IP4_part0_v2,0.000029590,0.000029020,17.8,HFOC
320920:7031,37:37,08/06/18 22:10:14,HLT_Mu7_IP4_part0_v2,0.000029453,0.000028886,17.7,HFOC
320920:7031,38:38,08/06/18 22:10:37,HLT_Mu7_IP4_part0_v2,0.000029565,0.000028995,17.7,HFOC
320920:7031,39:39,08/06/18 22:11:00,HLT_Mu7_IP4_part0_v2,0.000029573,0.000029002,17.7,HFOC
320920:7031,40:40,08/06/18 22:11:24,HLT_Mu7_IP4_part0_v2,0.000029475,0.000028866,17.7,HFOC
320920:7031,41:41,08/06/18 22:11:47,HLT_Mu7_IP4_part0_v2,0.000029494,0.000028926,17.7,HFOC
320920:7031,42:42,08/06/18 22:12:10,HLT_Mu7_IP4_part0_v2,0.000029471,0.000028903,17.7,HFOC
320920:7031,43:43,08/06/18 22:12:34,HLT_Mu7_IP4_part0_v2,0.000029447,0.000028838,17.7,HFOC
320920:7031,44:44,08/06/18 22:12:57,HLT_Mu7_IP4_part0_v2,0.000029447,0.000028879,17.7,HFOC
320920:7031,45:45,08/06/18 22:13:20,HLT_Mu7_IP4_part0_v2,0.000029405,0.000028839,17.6,HFOC
320920:7031,46:46,08/06/18 22:13:43,HLT_Mu7_IP4_part0_v2,0.000029405,0.000028841,17.6,HFOC
320920:7031,47:47,08/06/18 22:14:07,HLT_Mu7_IP4_part0_v2,0.000029389,0.000028825,17.6,HFOC
320920:7031,48:48,08/06/18 22:14:30,HLT_Mu7_IP4_part0_v2,0.000029370,0.000028806,17.6,HFOC
320920:7031,49:49,08/06/18 22:14:53,HLT_Mu7_IP4_part0_v2,0.000029354,0.000028791,17.6,HFOC
320920:7031,50:50,08/06/18 22:15:17,HLT_Mu7_IP4_part0_v2,0.000029333,0.000028771,17.6,HFOC
320920:7031,51:51,08/06/18 22:15:40,HLT_Mu7_IP4_part0_v2,0.000029321,0.000028759,17.6,HFOC
320920:7031,52:52,08/06/18 22:16:03,HLT_Mu7_IP4_part0_v2,0.000029299,0.000028738,17.6,HFOC
320920:7031,53:53,08/06/18 22:16:27,HLT_Mu7_IP4_part0_v2,0.000029282,0.000028720,17.6,HFOC
320920:7031,54:54,08/06/18 22:16:50,HLT_Mu7_IP4_part0_v2,0.000029250,0.000028690,17.6,HFOC
320920:7031,55:55,08/06/18 22:17:13,HLT_Mu7_IP4_part0_v2,0.000029214,0.000028656,17.5,HFOC
320920:7031,56:56,08/06/18 22:17:37,HLT_Mu7_IP4_part0_v2,0.000029194,0.000028228,17.5,HFOC
320920:7031,57:57,08/06/18 22:18:00,HLT_Mu7_IP4_part0_v2,0.000029183,0.000028625,17.5,HFOC
320920:7031,58:58,08/06/18 22:18:23,HLT_Mu7_IP4_part0_v2,0.000029173,0.000028615,17.5,HFOC
320920:7031,59:59,08/06/18 22:18:47,HLT_Mu7_IP4_part0_v2,0.000029159,0.000028602,17.5,HFOC
320920:7031,60:60,08/06/18 22:19:10,HLT_Mu7_IP4_part0_v2,0.000029143,0.000028586,17.5,HFOC
320920:7031,61:61,08/06/18 22:19:33,HLT_Mu7_IP4_part0_v2,0.000029120,0.000028564,17.5,HFOC
320920:7031,62:62,08/06/18 22:19:57,HLT_Mu7_IP4_part0_v2,0.000029105,0.000028550,17.5,HFOC
320920:7031,63:63,08/06/18 22:20:20,HLT_Mu7_IP4_part0_v2,0.000029097,0.000024497,17.5,HFOC
320920:7031,64:64,08/06/18 22:20:43,HLT_Mu7_IP4_part0_v2,0.000029070,0.000012358,17.4,HFOC
320920:7031,65:65,08/06/18 22:21:06,HLT_Mu7_IP4_part0_v2,0.000029061,0.000028508,17.4,HFOC
320920:7031,66:66,08/06/18 22:21:30,HLT_Mu7_IP4_part0_v2,0.000029043,0.000028490,17.4,HFOC
320920:7031,67:67,08/06/18 22:21:53,HLT_Mu7_IP4_part0_v2,0.000029040,0.000028487,17.4,HFOC
320920:7031,68:68,08/06/18 22:22:16,HLT_Mu7_IP4_part0_v2,0.000028965,0.000028414,17.4,HFOC
320920:7031,69:69,08/06/18 22:22:40,HLT_Mu7_IP4_part0_v2,0.000029023,0.000028471,17.4,HFOC
320920:7031,70:70,08/06/18 22:23:03,HLT_Mu7_IP4_part0_v2,0.000029045,0.000028491,17.4,HFOC
320920:7031,71:71,08/06/18 22:23:26,HLT_Mu7_IP4_part0_v2,0.000028977,0.000028424,17.4,HFOC
320920:7031,72:72,08/06/18 22:23:50,HLT_Mu7_IP4_part0_v2,0.000028965,0.000028415,17.4,HFOC
320920:7031,73:73,08/06/18 22:24:13,HLT_Mu7_IP4_part0_v2,0.000028937,0.000028388,17.4,HFOC
320920:7031,74:74,08/06/18 22:24:36,HLT_Mu7_IP4_part0_v2,0.000028929,0.000028379,17.4,HFOC
320920:7031,75:75,08/06/18 22:25:00,HLT_Mu7_IP4_part0_v2,0.000028901,0.000028353,17.3,HFOC
320920:7031,76:76,08/06/18 22:25:23,HLT_Mu7_IP4_part0_v2,0.000028883,0.000028335,17.3,HFOC
320920:7031,77:77,08/06/18 22:25:46,HLT_Mu7_IP4_part0_v2,0.000028871,0.000027915,17.3,HFOC
320920:7031,78:78,08/06/18 22:26:09,HLT_Mu7_IP4_part0_v2,0.000028853,0.000028305,17.3,HFOC
320920:7031,79:79,08/06/18 22:26:33,HLT_Mu7_IP4_part0_v2,0.000028851,0.000028304,17.3,HFOC
320920:7031,80:80,08/06/18 22:26:56,HLT_Mu7_IP4_part0_v2,0.000028774,0.000028229,17.3,HFOC
320920:7031,81:81,08/06/18 22:27:19,HLT_Mu7_IP4_part0_v2,0.000028809,0.000027859,17.3,HFOC
320920:7031,82:82,08/06/18 22:27:43,HLT_Mu7_IP4_part0_v2,0.000028813,0.000028267,17.3,HFOC
320920:7031,83:83,08/06/18 22:28:06,HLT_Mu7_IP4_part0_v2,0.000028841,0.000028295,17.3,HFOC
320920:7031,84:84,08/06/18 22:28:29,HLT_Mu7_IP4_part0_v2,0.000028759,0.000028216,17.3,HFOC
320920:7031,85:85,08/06/18 22:28:53,HLT_Mu7_IP4_part0_v2,0.000028754,0.000028209,17.3,HFOC
320920:7031,86:86,08/06/18 22:29:16,HLT_Mu7_IP4_part0_v2,0.000028745,0.000028202,17.2,HFOC
320920:7031,87:87,08/06/18 22:29:39,HLT_Mu7_IP4_part0_v2,0.000028729,0.000028185,17.2,HFOC
320920:7031,88:88,08/06/18 22:30:03,HLT_Mu7_IP4_part0_v2,0.000028710,0.000028168,17.2,HFOC
320920:7031,89:89,08/06/18 22:30:26,HLT_Mu7_IP4_part0_v2,0.000028697,0.000028154,17.2,HFOC
320920:7031,90:90,08/06/18 22:30:49,HLT_Mu7_IP4_part0_v2,0.000028664,0.000028123,17.2,HFOC
320920:7031,91:91,08/06/18 22:31:12,HLT_Mu7_IP4_part0_v2,0.000028647,0.000028105,17.2,HFOC
320920:7031,92:92,08/06/18 22:31:36,HLT_Mu7_IP4_part0_v2,0.000028621,0.000028082,17.2,HFOC
320920:7031,93:93,08/06/18 22:31:59,HLT_Mu7_IP4_part0_v2,0.000028601,0.000028062,17.2,HFOC
320920:7031,94:94,08/06/18 22:32:22,HLT_Mu7_IP4_part0_v2,0.000028588,0.000027648,17.2,HFOC
320920:7031,95:95,08/06/18 22:32:46,HLT_Mu7_IP4_part0_v2,0.000028567,0.000028030,17.1,HFOC
320920:7031,96:96,08/06/18 22:33:09,HLT_Mu7_IP4_part0_v2,0.000028562,0.000028023,17.1,HFOC
320920:7031,97:97,08/06/18 22:33:32,HLT_Mu7_IP4_part0_v2,0.000028537,0.000027999,17.1,HFOC
320920:7031,98:98,08/06/18 22:33:56,HLT_Mu7_IP4_part0_v2,0.000028528,0.000027991,17.1,HFOC
320920:7031,99:99,08/06/18 22:34:19,HLT_Mu7_IP4_part0_v2,0.000028512,0.000027975,17.1,HFOC
320920:7031,100:100,08/06/18 22:34:42,HLT_Mu7_IP4_part0_v2,0.000028498,0.000027952,17.1,HFOC
320920:7031,101:101,08/06/18 22:35:06,HLT_Mu7_IP4_part0_v2,0.000028490,0.000027954,17.1,HFOC
320920:7031,102:102,08/06/18 22:35:29,HLT_Mu7_IP4_part0_v2,0.000028473,0.000027938,17.1,HFOC
320920:7031,103:103,08/06/18 22:35:52,HLT_Mu7_IP4_part0_v2,0.000028458,0.000027924,17.1,HFOC
320920:7031,104:104,08/06/18 22:36:16,HLT_Mu7_IP4_part0_v2,0.000028451,0.000027917,17.1,HFOC
320920:7031,105:105,08/06/18 22:36:39,HLT_Mu7_IP4_part0_v2,0.000028424,0.000027889,17.1,HFOC
320920:7031,106:106,08/06/18 22:37:02,HLT_Mu7_IP4_part0_v2,0.000028410,0.000027875,17.0,HFOC
320920:7031,107:107,08/06/18 22:37:25,HLT_Mu7_IP4_part0_v2,0.000028384,0.000027453,17.0,HFOC
320920:7031,108:108,08/06/18 22:37:49,HLT_Mu7_IP4_part0_v2,0.000028361,0.000027828,17.0,HFOC
320920:7031,109:109,08/06/18 22:38:12,HLT_Mu7_IP4_part0_v2,0.000028342,0.000027812,17.0,HFOC
320920:7031,110:110,08/06/18 22:38:35,HLT_Mu7_IP4_part0_v2,0.000028315,0.000027784,17.0,HFOC
320920:7031,111:111,08/06/18 22:38:59,HLT_Mu7_IP4_part0_v2,0.000028254,0.000027725,17.0,HFOC
320920:7031,112:112,08/06/18 22:39:22,HLT_Mu7_IP4_part0_v2,0.000028271,0.000027345,17.0,HFOC
320920:7031,113:113,08/06/18 22:39:45,HLT_Mu7_IP4_part0_v2,0.000028320,0.000027790,17.0,HFOC
320920:7031,114:114,08/06/18 22:40:09,HLT_Mu7_IP4_part0_v2,0.000028265,0.000027736,17.0,HFOC
320920:7031,115:115,08/06/18 22:40:32,HLT_Mu7_IP4_part0_v2,0.000028228,0.000027701,16.9,HFOC
320920:7031,116:116,08/06/18 22:40:55,HLT_Mu7_IP4_part0_v2,0.000028228,0.000027701,16.9,HFOC
320920:7031,117:117,08/06/18 22:41:19,HLT_Mu7_IP4_part0_v2,0.000028215,0.000027688,16.9,HFOC
320920:7031,118:118,08/06/18 22:41:42,HLT_Mu7_IP4_part0_v2,0.000028213,0.000027687,16.9,HFOC
320920:7031,119:119,08/06/18 22:42:05,HLT_Mu7_IP4_part0_v2,0.000028174,0.000027649,16.9,HFOC
320920:7031,120:120,08/06/18 22:42:29,HLT_Mu7_IP4_part0_v2,0.000028172,0.000027647,16.9,HFOC
320920:7031,121:121,08/06/18 22:42:52,HLT_Mu7_IP4_part0_v2,0.000028159,0.000027632,16.9,HFOC
320920:7031,122:122,08/06/18 22:43:15,HLT_Mu7_IP4_part0_v2,0.000028141,0.000027616,16.9,HFOC
320920:7031,123:123,08/06/18 22:43:39,HLT_Mu7_IP4_part0_v2,0.000028124,0.000027600,16.9,HFOC
320920:7031,124:124,08/06/18 22:44:02,HLT_Mu7_IP4_part0_v2,0.000028098,0.000027575,16.9,HFOC
320920:7031,125:125,08/06/18 22:44:25,HLT_Mu7_IP4_part0_v2,0.000028073,0.000027157,16.8,HFOC
320920:7031,126:126,08/06/18 22:44:48,HLT_Mu7_IP4_part0_v2,0.000028032,0.000027512,16.8,HFOC
320920:7031,127:127,08/06/18 22:45:12,HLT_Mu7_IP4_part0_v2,0.000027966,0.000027447,16.8,HFOC
320920:7031,128:128,08/06/18 22:45:35,HLT_Mu7_IP4_part0_v2,0.000028081,0.000027557,16.8,HFOC
320920:7031,129:129,08/06/18 22:45:58,HLT_Mu7_IP4_part0_v2,0.000027998,0.000027477,16.8,HFOC
320920:7031,130:130,08/06/18 22:46:22,HLT_Mu7_IP4_part0_v2,0.000027971,0.000027452,16.8,HFOC
320920:7031,131:131,08/06/18 22:46:45,HLT_Mu7_IP4_part0_v2,0.000027965,0.000027445,16.8,HFOC
320920:7031,132:132,08/06/18 22:47:08,HLT_Mu7_IP4_part0_v2,0.000027945,0.000027427,16.8,HFOC
320920:7031,133:133,08/06/18 22:47:32,HLT_Mu7_IP4_part0_v2,0.000027945,0.000027426,16.8,HFOC
320920:7031,134:134,08/06/18 22:47:55,HLT_Mu7_IP4_part0_v2,0.000027925,0.000027408,16.8,HFOC
320920:7031,135:135,08/06/18 22:48:18,HLT_Mu7_IP4_part0_v2,0.000027910,0.000027393,16.7,HFOC
320920:7031,136:136,08/06/18 22:48:42,HLT_Mu7_IP4_part0_v2,0.000027900,0.000027383,16.7,HFOC
320920:7031,137:137,08/06/18 22:49:05,HLT_Mu7_IP4_part0_v2,0.000027890,0.000027374,16.7,HFOC
320920:7031,138:138,08/06/18 22:49:28,HLT_Mu7_IP4_part0_v2,0.000027871,0.000026964,16.7,HFOC
320920:7031,139:139,08/06/18 22:49:51,HLT_Mu7_IP4_part0_v2,0.000027873,0.000027356,16.7,HFOC
320920:7031,140:140,08/06/18 22:50:15,HLT_Mu7_IP4_part0_v2,0.000027926,0.000027408,16.8,HFOC
320920:7031,141:141,08/06/18 22:50:38,HLT_Mu7_IP4_part0_v2,0.000027905,0.000027386,16.7,HFOC
320920:7031,142:142,08/06/18 22:51:01,HLT_Mu7_IP4_part0_v2,0.000027857,0.000027342,16.7,HFOC
320920:7031,143:143,08/06/18 22:51:25,HLT_Mu7_IP4_part0_v2,0.000027808,0.000027294,16.7,HFOC
320920:7031,144:144,08/06/18 22:51:48,HLT_Mu7_IP4_part0_v2,0.000027806,0.000027291,16.7,HFOC
320920:7031,145:145,08/06/18 22:52:11,HLT_Mu7_IP4_part0_v2,0.000027809,0.000027295,16.7,HFOC
320920:7031,146:146,08/06/18 22:52:35,HLT_Mu7_IP4_part0_v2,0.000027799,0.000027285,16.7,HFOC
320920:7031,147:147,08/06/18 22:52:58,HLT_Mu7_IP4_part0_v2,0.000027768,0.000027255,16.7,HFOC
320920:7031,148:148,08/06/18 22:53:21,HLT_Mu7_IP4_part0_v2,0.000027766,0.000027251,16.7,HFOC
320920:7031,149:149,08/06/18 22:53:45,HLT_Mu7_IP4_part0_v2,0.000027679,0.000027169,16.6,HFOC
320920:7031,150:150,08/06/18 22:54:08,HLT_Mu7_IP4_part0_v2,0.000027674,0.000027163,16.6,HFOC
320920:7031,151:151,08/06/18 22:54:31,HLT_Mu7_IP4_part0_v2,0.000027681,0.000027170,16.6,HFOC
320920:7031,152:152,08/06/18 22:54:55,HLT_Mu7_IP4_part0_v2,0.000027670,0.000027160,16.6,HFOC
320920:7031,153:153,08/06/18 22:55:18,HLT_Mu7_IP4_part0_v2,0.000027638,0.000026736,16.6,HFOC
320920:7031,154:154,08/06/18 22:55:41,HLT_Mu7_IP4_part0_v2,0.000027646,0.000027136,16.6,HFOC
320920:7031,155:155,08/06/18 22:56:04,HLT_Mu7_IP4_part0_v2,0.000015098,0.000014892,9.1,HFOC
320920:7031,156:156,08/06/18 22:56:28,HLT_Mu7_IP4_part0_v2,0.000006226,0.000006166,3.7,HFOC
320920:7031,157:157,08/06/18 22:56:51,HLT_Mu7_IP4_part0_v2,0.000017839,0.000017588,10.7,HFOC
320920:7031,158:158,08/06/18 22:57:14,HLT_Mu7_IP4_part0_v2,0.000026117,0.000025654,15.7,HFOC
320920:7031,159:159,08/06/18 22:57:38,HLT_Mu7_IP4_part0_v2,0.000023390,0.000022998,14.0,HFOC
320920:7031,160:160,08/06/18 22:58:01,HLT_Mu7_IP4_part0_v2,0.000012280,0.000012131,7.4,HFOC
320920:7031,161:161,08/06/18 22:58:24,HLT_Mu7_IP4_part0_v2,0.000004238,0.000004200,2.5,HFOC
320920:7031,162:162,08/06/18 22:58:48,HLT_Mu7_IP4_part0_v2,0.000019072,0.000018788,11.4,HFOC
320920:7031,163:163,08/06/18 22:59:11,HLT_Mu7_IP4_part0_v2,0.000006131,0.000006072,3.7,HFOC
320920:7031,164:164,08/06/18 22:59:34,HLT_Mu7_IP4_part0_v2,0.000014283,0.000014103,8.6,HFOC
320920:7031,165:165,08/06/18 22:59:58,HLT_Mu7_IP4_part0_v2,0.000024939,0.000024510,15.0,HFOC
320920:7031,166:166,08/06/18 23:00:21,HLT_Mu7_IP4_part0_v2,0.000025675,0.000025223,15.4,HFOC
320920:7031,167:167,08/06/18 23:00:44,HLT_Mu7_IP4_part0_v2,0.000016222,0.000015998,9.7,HFOC
320920:7031,168:168,08/06/18 23:01:07,HLT_Mu7_IP4_part0_v2,0.000006987,0.000006810,4.2,HFOC
