#Data tag : 19v3 , Norm tag: None
run:fill,ls,time,hltpath,delivered(/fb),recorded(/fb),avgpu,source
316114:6666,1078:1078,05/11/18 06:41:25,HLT_Mu8p5_IP3p5_part5_v1,0.000033547,0.000032973,24.2,HFOC
316114:6666,1079:1079,05/11/18 06:41:48,HLT_Mu8p5_IP3p5_part5_v1,0.000033525,0.000032954,24.1,HFOC
316114:6666,1080:1080,05/11/18 06:42:11,HLT_Mu8p5_IP3p5_part5_v1,0.000033505,0.000032933,24.1,HFOC
316114:6666,1081:1081,05/11/18 06:42:35,HLT_Mu8p5_IP3p5_part5_v1,0.000033491,0.000032923,24.1,HFOC
316114:6666,1082:1082,05/11/18 06:42:58,HLT_Mu8p5_IP3p5_part5_v1,0.000033473,0.000032905,24.1,HFOC
316114:6666,1083:1083,05/11/18 06:43:21,HLT_Mu8p5_IP3p5_part5_v1,0.000033455,0.000032887,24.1,HFOC
316114:6666,1084:1084,05/11/18 06:43:45,HLT_Mu8p5_IP3p5_part5_v1,0.000033429,0.000032862,24.1,HFOC
316114:6666,1085:1085,05/11/18 06:44:08,HLT_Mu8p5_IP3p5_part5_v1,0.000033416,0.000032843,24.1,HFOC
316114:6666,1086:1086,05/11/18 06:44:31,HLT_Mu8p5_IP3p5_part5_v1,0.000033404,0.000031349,24.1,HFOC
316114:6666,1087:1087,05/11/18 06:44:55,HLT_Mu8p5_IP3p5_part5_v1,0.000033374,0.000032810,24.0,HFOC
316114:6666,1088:1088,05/11/18 06:45:18,HLT_Mu8p5_IP3p5_part5_v1,0.000033352,0.000032790,24.0,HFOC
316114:6666,1089:1089,05/11/18 06:45:41,HLT_Mu8p5_IP3p5_part5_v1,0.000033340,0.000032777,24.0,HFOC
316114:6666,1090:1090,05/11/18 06:46:05,HLT_Mu8p5_IP3p5_part5_v1,0.000033322,0.000032756,24.0,HFOC
316114:6666,1091:1091,05/11/18 06:46:28,HLT_Mu8p5_IP3p5_part5_v1,0.000033304,0.000032741,24.0,HFOC
316114:6666,1092:1092,05/11/18 06:46:51,HLT_Mu8p5_IP3p5_part5_v1,0.000033287,0.000032721,24.0,HFOC
316114:6666,1093:1093,05/11/18 06:47:15,HLT_Mu8p5_IP3p5_part5_v1,0.000033265,0.000032701,24.0,HFOC
316114:6666,1094:1094,05/11/18 06:47:38,HLT_Mu8p5_IP3p5_part5_v1,0.000033249,0.000032685,23.9,HFOC
316114:6666,1095:1095,05/11/18 06:48:01,HLT_Mu8p5_IP3p5_part5_v1,0.000033230,0.000032199,23.9,HFOC
316114:6666,1096:1096,05/11/18 06:48:24,HLT_Mu8p5_IP3p5_part5_v1,0.000033212,0.000032653,23.9,HFOC
316114:6666,1097:1097,05/11/18 06:48:48,HLT_Mu8p5_IP3p5_part5_v1,0.000033192,0.000032166,23.9,HFOC
316114:6666,1098:1098,05/11/18 06:49:11,HLT_Mu8p5_IP3p5_part5_v1,0.000033172,0.000032611,23.9,HFOC
316114:6666,1099:1099,05/11/18 06:49:34,HLT_Mu8p5_IP3p5_part5_v1,0.000033157,0.000032599,23.9,HFOC
316114:6666,1100:1100,05/11/18 06:49:58,HLT_Mu8p5_IP3p5_part5_v1,0.000033143,0.000032580,23.9,HFOC
316114:6666,1101:1101,05/11/18 06:50:21,HLT_Mu8p5_IP3p5_part5_v1,0.000033119,0.000032561,23.8,HFOC
316114:6666,1102:1102,05/11/18 06:50:44,HLT_Mu8p5_IP3p5_part5_v1,0.000033094,0.000032541,23.8,HFOC
316114:6666,1103:1103,05/11/18 06:51:08,HLT_Mu8p5_IP3p5_part5_v1,0.000033077,0.000032520,23.8,HFOC
316114:6666,1104:1104,05/11/18 06:51:31,HLT_Mu8p5_IP3p5_part5_v1,0.000033056,0.000032498,23.8,HFOC
316114:6666,1105:1105,05/11/18 06:51:54,HLT_Mu8p5_IP3p5_part5_v1,0.000033045,0.000032443,23.8,HFOC
316114:6666,1106:1106,05/11/18 06:52:18,HLT_Mu8p5_IP3p5_part5_v1,0.000033025,0.000032471,23.8,HFOC
316114:6666,1107:1107,05/11/18 06:52:41,HLT_Mu8p5_IP3p5_part5_v1,0.000033013,0.000032460,23.8,HFOC
316114:6666,1108:1108,05/11/18 06:53:04,HLT_Mu8p5_IP3p5_part5_v1,0.000032997,0.000032395,23.8,HFOC
316114:6666,1109:1109,05/11/18 06:53:28,HLT_Mu8p5_IP3p5_part5_v1,0.000032982,0.000032421,23.7,HFOC
316114:6666,1110:1110,05/11/18 06:53:51,HLT_Mu8p5_IP3p5_part5_v1,0.000032968,0.000032414,23.7,HFOC
316114:6666,1111:1111,05/11/18 06:54:14,HLT_Mu8p5_IP3p5_part5_v1,0.000032944,0.000032387,23.7,HFOC
316114:6666,1112:1112,05/11/18 06:54:37,HLT_Mu8p5_IP3p5_part5_v1,0.000032926,0.000032372,23.7,HFOC
316114:6666,1113:1113,05/11/18 06:55:01,HLT_Mu8p5_IP3p5_part5_v1,0.000032911,0.000032359,23.7,HFOC
316114:6666,1114:1114,05/11/18 06:55:24,HLT_Mu8p5_IP3p5_part5_v1,0.000032883,0.000032330,23.7,HFOC
316114:6666,1115:1115,05/11/18 06:55:47,HLT_Mu8p5_IP3p5_part5_v1,0.000032861,0.000032309,23.7,HFOC
316114:6666,1116:1116,05/11/18 06:56:11,HLT_Mu8p5_IP3p5_part5_v1,0.000032835,0.000032281,23.6,HFOC
316114:6666,1117:1117,05/11/18 06:56:34,HLT_Mu8p5_IP3p5_part5_v1,0.000032816,0.000032266,23.6,HFOC
316114:6666,1118:1118,05/11/18 06:56:57,HLT_Mu8p5_IP3p5_part5_v1,0.000032793,0.000032242,23.6,HFOC
316114:6666,1119:1119,05/11/18 06:57:21,HLT_Mu8p5_IP3p5_part5_v1,0.000032781,0.000032232,23.6,HFOC
316114:6666,1120:1120,05/11/18 06:57:44,HLT_Mu8p5_IP3p5_part5_v1,0.000032769,0.000032218,23.6,HFOC
316114:6666,1121:1121,05/11/18 06:58:07,HLT_Mu8p5_IP3p5_part5_v1,0.000032757,0.000032206,23.6,HFOC
316114:6666,1122:1122,05/11/18 06:58:31,HLT_Mu8p5_IP3p5_part5_v1,0.000032744,0.000032195,23.6,HFOC
316114:6666,1123:1123,05/11/18 06:58:54,HLT_Mu8p5_IP3p5_part5_v1,0.000032728,0.000032181,23.6,HFOC
316114:6666,1124:1124,05/11/18 06:59:17,HLT_Mu8p5_IP3p5_part5_v1,0.000032711,0.000031704,23.6,HFOC
316114:6666,1125:1125,05/11/18 06:59:40,HLT_Mu8p5_IP3p5_part5_v1,0.000032694,0.000032147,23.5,HFOC
316114:6666,1126:1126,05/11/18 07:00:04,HLT_Mu8p5_IP3p5_part5_v1,0.000032675,0.000032129,23.5,HFOC
316114:6666,1127:1127,05/11/18 07:00:27,HLT_Mu8p5_IP3p5_part5_v1,0.000032662,0.000032115,23.5,HFOC
316114:6666,1128:1128,05/11/18 07:00:50,HLT_Mu8p5_IP3p5_part5_v1,0.000032659,0.000032113,23.5,HFOC
316114:6666,1129:1129,05/11/18 07:01:14,HLT_Mu8p5_IP3p5_part5_v1,0.000032624,0.000032082,23.5,HFOC
316114:6666,1130:1130,05/11/18 07:01:37,HLT_Mu8p5_IP3p5_part5_v1,0.000032606,0.000032060,23.5,HFOC
316114:6666,1131:1131,05/11/18 07:02:00,HLT_Mu8p5_IP3p5_part5_v1,0.000032588,0.000031539,23.5,HFOC
316114:6666,1132:1132,05/11/18 07:02:24,HLT_Mu8p5_IP3p5_part5_v1,0.000032584,0.000032041,23.5,HFOC
316114:6666,1133:1133,05/11/18 07:02:47,HLT_Mu8p5_IP3p5_part5_v1,0.000032563,0.000032018,23.4,HFOC
316114:6666,1134:1134,05/11/18 07:03:10,HLT_Mu8p5_IP3p5_part5_v1,0.000032546,0.000032004,23.4,HFOC
316114:6666,1135:1135,05/11/18 07:03:34,HLT_Mu8p5_IP3p5_part5_v1,0.000032498,0.000031957,23.4,HFOC
316114:6666,1136:1136,05/11/18 07:03:57,HLT_Mu8p5_IP3p5_part5_v1,0.000032497,0.000031958,23.4,HFOC
316114:6666,1137:1137,05/11/18 07:04:20,HLT_Mu8p5_IP3p5_part5_v1,0.000032492,0.000031950,23.4,HFOC
316114:6666,1138:1138,05/11/18 07:04:43,HLT_Mu8p5_IP3p5_part5_v1,0.000032476,0.000031932,23.4,HFOC
316114:6666,1139:1139,05/11/18 07:05:07,HLT_Mu8p5_IP3p5_part5_v1,0.000032458,0.000031919,23.4,HFOC
316114:6666,1140:1140,05/11/18 07:05:30,HLT_Mu8p5_IP3p5_part5_v1,0.000032440,0.000031901,23.4,HFOC
316114:6666,1141:1141,05/11/18 07:05:53,HLT_Mu8p5_IP3p5_part5_v1,0.000032423,0.000031884,23.3,HFOC
316114:6666,1142:1142,05/11/18 07:06:17,HLT_Mu8p5_IP3p5_part5_v1,0.000032440,0.000031899,23.4,HFOC
316114:6666,1143:1143,05/11/18 07:06:40,HLT_Mu8p5_IP3p5_part5_v1,0.000032408,0.000031870,23.3,HFOC
316114:6666,1144:1144,05/11/18 07:07:03,HLT_Mu8p5_IP3p5_part5_v1,0.000032380,0.000031798,23.3,HFOC
316114:6666,1145:1145,05/11/18 07:07:27,HLT_Mu8p5_IP3p5_part5_v1,0.000032357,0.000031818,23.3,HFOC
316114:6666,1146:1146,05/11/18 07:07:50,HLT_Mu8p5_IP3p5_part5_v1,0.000032333,0.000031750,23.3,HFOC
316114:6666,1147:1147,05/11/18 07:08:13,HLT_Mu8p5_IP3p5_part5_v1,0.000032314,0.000031779,23.3,HFOC
316114:6666,1148:1148,05/11/18 07:08:37,HLT_Mu8p5_IP3p5_part5_v1,0.000032298,0.000031718,23.3,HFOC
316114:6666,1149:1149,05/11/18 07:09:00,HLT_Mu8p5_IP3p5_part5_v1,0.000032280,0.000031746,23.2,HFOC
316114:6666,1150:1150,05/11/18 07:09:23,HLT_Mu8p5_IP3p5_part5_v1,0.000032264,0.000031725,23.2,HFOC
316114:6666,1151:1151,05/11/18 07:09:47,HLT_Mu8p5_IP3p5_part5_v1,0.000032249,0.000031716,23.2,HFOC
316114:6666,1152:1152,05/11/18 07:10:10,HLT_Mu8p5_IP3p5_part5_v1,0.000032239,0.000031704,23.2,HFOC
316114:6666,1153:1153,05/11/18 07:10:33,HLT_Mu8p5_IP3p5_part5_v1,0.000032217,0.000031684,23.2,HFOC
316114:6666,1154:1154,05/11/18 07:10:57,HLT_Mu8p5_IP3p5_part5_v1,0.000032207,0.000031676,23.2,HFOC
316114:6666,1155:1155,05/11/18 07:11:20,HLT_Mu8p5_IP3p5_part5_v1,0.000032191,0.000031655,23.2,HFOC
316114:6666,1156:1156,05/11/18 07:11:43,HLT_Mu8p5_IP3p5_part5_v1,0.000032182,0.000031602,23.2,HFOC
316114:6666,1157:1157,05/11/18 07:12:06,HLT_Mu8p5_IP3p5_part5_v1,0.000032160,0.000031625,23.2,HFOC
316114:6666,1158:1158,05/11/18 07:12:30,HLT_Mu8p5_IP3p5_part5_v1,0.000032153,0.000031619,23.2,HFOC
316114:6666,1159:1159,05/11/18 07:12:53,HLT_Mu8p5_IP3p5_part5_v1,0.000032127,0.000031597,23.1,HFOC
316114:6666,1160:1160,05/11/18 07:13:16,HLT_Mu8p5_IP3p5_part5_v1,0.000032106,0.000031575,23.1,HFOC
316114:6666,1161:1161,05/11/18 07:13:40,HLT_Mu8p5_IP3p5_part5_v1,0.000032090,0.000031562,23.1,HFOC
316114:6666,1162:1162,05/11/18 07:14:03,HLT_Mu8p5_IP3p5_part5_v1,0.000032068,0.000031540,23.1,HFOC
316114:6666,1163:1163,05/11/18 07:14:26,HLT_Mu8p5_IP3p5_part5_v1,0.000032056,0.000031531,23.1,HFOC
316114:6666,1164:1164,05/11/18 07:14:50,HLT_Mu8p5_IP3p5_part5_v1,0.000032038,0.000031504,23.1,HFOC
316114:6666,1165:1165,05/11/18 07:15:13,HLT_Mu8p5_IP3p5_part5_v1,0.000032016,0.000031488,23.1,HFOC
316114:6666,1166:1166,05/11/18 07:15:36,HLT_Mu8p5_IP3p5_part5_v1,0.000031984,0.000030028,23.0,HFOC
316114:6666,1167:1167,05/11/18 07:16:00,HLT_Mu8p5_IP3p5_part5_v1,0.000031970,0.000031442,23.0,HFOC
316114:6666,1168:1168,05/11/18 07:16:23,HLT_Mu8p5_IP3p5_part5_v1,0.000031961,0.000031432,23.0,HFOC
316114:6666,1169:1169,05/11/18 07:16:46,HLT_Mu8p5_IP3p5_part5_v1,0.000031963,0.000031433,23.0,HFOC
316114:6666,1170:1170,05/11/18 07:17:10,HLT_Mu8p5_IP3p5_part5_v1,0.000031939,0.000031365,23.0,HFOC
316114:6666,1171:1171,05/11/18 07:17:33,HLT_Mu8p5_IP3p5_part5_v1,0.000031924,0.000031398,23.0,HFOC
316114:6666,1172:1172,05/11/18 07:17:56,HLT_Mu8p5_IP3p5_part5_v1,0.000031908,0.000031380,23.0,HFOC
316114:6666,1173:1173,05/11/18 07:18:19,HLT_Mu8p5_IP3p5_part5_v1,0.000031898,0.000031376,23.0,HFOC
316114:6666,1174:1174,05/11/18 07:18:43,HLT_Mu8p5_IP3p5_part5_v1,0.000031883,0.000031362,23.0,HFOC
316114:6666,1175:1175,05/11/18 07:19:06,HLT_Mu8p5_IP3p5_part5_v1,0.000031864,0.000031340,22.9,HFOC
316114:6666,1176:1176,05/11/18 07:19:29,HLT_Mu8p5_IP3p5_part5_v1,0.000031842,0.000031320,22.9,HFOC
316114:6666,1177:1177,05/11/18 07:19:53,HLT_Mu8p5_IP3p5_part5_v1,0.000031827,0.000031301,22.9,HFOC
316114:6666,1178:1178,05/11/18 07:20:16,HLT_Mu8p5_IP3p5_part5_v1,0.000031822,0.000031299,22.9,HFOC
316114:6666,1179:1179,05/11/18 07:20:39,HLT_Mu8p5_IP3p5_part5_v1,0.000031792,0.000031270,22.9,HFOC
316114:6666,1180:1180,05/11/18 07:21:03,HLT_Mu8p5_IP3p5_part5_v1,0.000031737,0.000031217,22.9,HFOC
316114:6666,1181:1181,05/11/18 07:21:26,HLT_Mu8p5_IP3p5_part5_v1,0.000031737,0.000030769,22.9,HFOC
316114:6666,1182:1182,05/11/18 07:21:49,HLT_Mu8p5_IP3p5_part5_v1,0.000031759,0.000031182,22.9,HFOC
316114:6666,1183:1183,05/11/18 07:22:13,HLT_Mu8p5_IP3p5_part5_v1,0.000031718,0.000015117,22.8,HFOC
316114:6666,1184:1184,05/11/18 07:22:36,HLT_Mu8p5_IP3p5_part5_v1,0.000031716,0.000031196,22.8,HFOC
316114:6666,1185:1185,05/11/18 07:22:59,HLT_Mu8p5_IP3p5_part5_v1,0.000031692,0.000031170,22.8,HFOC
316114:6666,1186:1186,05/11/18 07:23:22,HLT_Mu8p5_IP3p5_part5_v1,0.000031677,0.000031157,22.8,HFOC
316114:6666,1187:1187,05/11/18 07:23:46,HLT_Mu8p5_IP3p5_part5_v1,0.000031656,0.000031137,22.8,HFOC
316114:6666,1188:1188,05/11/18 07:24:09,HLT_Mu8p5_IP3p5_part5_v1,0.000031630,0.000031114,22.8,HFOC
316114:6666,1189:1189,05/11/18 07:24:32,HLT_Mu8p5_IP3p5_part5_v1,0.000031617,0.000031098,22.8,HFOC
316114:6666,1190:1190,05/11/18 07:24:56,HLT_Mu8p5_IP3p5_part5_v1,0.000031600,0.000031084,22.8,HFOC
316114:6666,1191:1191,05/11/18 07:25:19,HLT_Mu8p5_IP3p5_part5_v1,0.000031592,0.000031076,22.7,HFOC
316114:6666,1192:1192,05/11/18 07:25:42,HLT_Mu8p5_IP3p5_part5_v1,0.000031575,0.000031062,22.7,HFOC
316114:6666,1193:1193,05/11/18 07:26:06,HLT_Mu8p5_IP3p5_part5_v1,0.000031555,0.000031041,22.7,HFOC
316114:6666,1194:1194,05/11/18 07:26:29,HLT_Mu8p5_IP3p5_part5_v1,0.000031537,0.000031022,22.7,HFOC
316114:6666,1195:1195,05/11/18 07:26:52,HLT_Mu8p5_IP3p5_part5_v1,0.000031523,0.000031009,22.7,HFOC
316114:6666,1196:1196,05/11/18 07:27:16,HLT_Mu8p5_IP3p5_part5_v1,0.000031505,0.000030992,22.7,HFOC
316114:6666,1197:1197,05/11/18 07:27:39,HLT_Mu8p5_IP3p5_part5_v1,0.000031498,0.000030983,22.7,HFOC
316114:6666,1198:1198,05/11/18 07:28:02,HLT_Mu8p5_IP3p5_part5_v1,0.000031488,0.000030973,22.7,HFOC
316114:6666,1199:1199,05/11/18 07:28:26,HLT_Mu8p5_IP3p5_part5_v1,0.000031458,0.000030946,22.7,HFOC
316114:6666,1200:1200,05/11/18 07:28:49,HLT_Mu8p5_IP3p5_part5_v1,0.000031451,0.000030492,22.6,HFOC
316114:6666,1201:1201,05/11/18 07:29:12,HLT_Mu8p5_IP3p5_part5_v1,0.000031428,0.000030914,22.6,HFOC
316114:6666,1202:1202,05/11/18 07:29:35,HLT_Mu8p5_IP3p5_part5_v1,0.000031410,0.000030899,22.6,HFOC
316114:6666,1203:1203,05/11/18 07:29:59,HLT_Mu8p5_IP3p5_part5_v1,0.000031388,0.000030398,22.6,HFOC
316114:6666,1204:1204,05/11/18 07:30:22,HLT_Mu8p5_IP3p5_part5_v1,0.000031377,0.000030864,22.6,HFOC
316114:6666,1205:1205,05/11/18 07:30:45,HLT_Mu8p5_IP3p5_part5_v1,0.000030848,0.000030351,22.2,HFOC
316114:6666,1206:1206,05/11/18 07:31:09,HLT_Mu8p5_IP3p5_part5_v1,0.000030624,0.000030132,22.1,HFOC
316114:6666,1207:1207,05/11/18 07:31:32,HLT_Mu8p5_IP3p5_part5_v1,0.000030505,0.000030018,22.0,HFOC
316114:6666,1208:1208,05/11/18 07:31:55,HLT_Mu8p5_IP3p5_part5_v1,0.000029980,0.000029503,21.6,HFOC
316114:6666,1209:1209,05/11/18 07:32:19,HLT_Mu8p5_IP3p5_part5_v1,0.000029791,0.000028899,21.5,HFOC
316114:6666,1210:1210,05/11/18 07:32:42,HLT_Mu8p5_IP3p5_part5_v1,0.000031282,0.000030772,22.5,HFOC
316114:6666,1211:1211,05/11/18 07:33:05,HLT_Mu8p5_IP3p5_part5_v1,0.000031260,0.000030750,22.5,HFOC
316114:6666,1212:1212,05/11/18 07:33:29,HLT_Mu8p5_IP3p5_part5_v1,0.000031239,0.000030729,22.5,HFOC
316114:6666,1213:1213,05/11/18 07:33:52,HLT_Mu8p5_IP3p5_part5_v1,0.000031237,0.000030730,22.5,HFOC
316114:6666,1214:1214,05/11/18 07:34:15,HLT_Mu8p5_IP3p5_part5_v1,0.000031242,0.000030733,22.5,HFOC
316114:6666,1215:1215,05/11/18 07:34:39,HLT_Mu8p5_IP3p5_part5_v1,0.000031186,0.000030686,22.5,HFOC
316114:6666,1216:1216,05/11/18 07:35:02,HLT_Mu8p5_IP3p5_part5_v1,0.000031181,0.000030670,22.5,HFOC
316114:6666,1217:1217,05/11/18 07:35:25,HLT_Mu8p5_IP3p5_part5_v1,0.000031155,0.000030649,22.4,HFOC
316114:6666,1218:1218,05/11/18 07:35:48,HLT_Mu8p5_IP3p5_part5_v1,0.000031144,0.000030637,22.4,HFOC
316114:6666,1219:1219,05/11/18 07:36:12,HLT_Mu8p5_IP3p5_part5_v1,0.000031131,0.000030625,22.4,HFOC
316114:6666,1220:1220,05/11/18 07:36:35,HLT_Mu8p5_IP3p5_part5_v1,0.000031109,0.000030604,22.4,HFOC
316114:6666,1221:1221,05/11/18 07:36:58,HLT_Mu8p5_IP3p5_part5_v1,0.000031087,0.000030587,22.4,HFOC
316114:6666,1222:1222,05/11/18 07:37:22,HLT_Mu8p5_IP3p5_part5_v1,0.000031075,0.000030524,22.4,HFOC
316114:6666,1223:1223,05/11/18 07:37:45,HLT_Mu8p5_IP3p5_part5_v1,0.000031063,0.000030559,22.4,HFOC
316114:6666,1224:1224,05/11/18 07:38:08,HLT_Mu8p5_IP3p5_part5_v1,0.000031047,0.000030544,22.4,HFOC
316114:6666,1225:1225,05/11/18 07:38:32,HLT_Mu8p5_IP3p5_part5_v1,0.000031021,0.000030517,22.3,HFOC
316114:6666,1226:1226,05/11/18 07:38:55,HLT_Mu8p5_IP3p5_part5_v1,0.000031005,0.000030502,22.3,HFOC
316114:6666,1227:1227,05/11/18 07:39:18,HLT_Mu8p5_IP3p5_part5_v1,0.000030990,0.000030488,22.3,HFOC
316114:6666,1228:1228,05/11/18 07:39:42,HLT_Mu8p5_IP3p5_part5_v1,0.000030977,0.000030475,22.3,HFOC
316114:6666,1229:1229,05/11/18 07:40:05,HLT_Mu8p5_IP3p5_part5_v1,0.000030963,0.000030462,22.3,HFOC
316114:6666,1230:1230,05/11/18 07:40:28,HLT_Mu8p5_IP3p5_part5_v1,0.000030945,0.000030442,22.3,HFOC
316114:6666,1231:1231,05/11/18 07:40:51,HLT_Mu8p5_IP3p5_part5_v1,0.000030934,0.000030434,22.3,HFOC
316114:6666,1232:1232,05/11/18 07:41:15,HLT_Mu8p5_IP3p5_part5_v1,0.000030924,0.000030423,22.3,HFOC
316114:6666,1233:1233,05/11/18 07:41:38,HLT_Mu8p5_IP3p5_part5_v1,0.000030909,0.000030404,22.3,HFOC
316114:6666,1234:1234,05/11/18 07:42:01,HLT_Mu8p5_IP3p5_part5_v1,0.000030881,0.000030385,22.2,HFOC
316114:6666,1235:1235,05/11/18 07:42:25,HLT_Mu8p5_IP3p5_part5_v1,0.000030863,0.000030365,22.2,HFOC
316114:6666,1236:1236,05/11/18 07:42:48,HLT_Mu8p5_IP3p5_part5_v1,0.000030844,0.000030341,22.2,HFOC
316114:6666,1237:1237,05/11/18 07:43:11,HLT_Mu8p5_IP3p5_part5_v1,0.000030834,0.000030338,22.2,HFOC
316114:6666,1238:1238,05/11/18 07:43:35,HLT_Mu8p5_IP3p5_part5_v1,0.000030819,0.000030322,22.2,HFOC
316114:6666,1239:1239,05/11/18 07:43:58,HLT_Mu8p5_IP3p5_part5_v1,0.000030803,0.000028931,22.2,HFOC
316114:6666,1240:1240,05/11/18 07:44:21,HLT_Mu8p5_IP3p5_part5_v1,0.000030786,0.000030291,22.2,HFOC
316114:6666,1241:1241,05/11/18 07:44:45,HLT_Mu8p5_IP3p5_part5_v1,0.000030756,0.000029829,22.1,HFOC
316114:6666,1242:1242,05/11/18 07:45:08,HLT_Mu8p5_IP3p5_part5_v1,0.000030761,0.000030265,22.1,HFOC
316114:6666,1243:1243,05/11/18 07:45:31,HLT_Mu8p5_IP3p5_part5_v1,0.000030747,0.000030248,22.1,HFOC
316114:6666,1244:1244,05/11/18 07:45:55,HLT_Mu8p5_IP3p5_part5_v1,0.000030732,0.000030235,22.1,HFOC
316114:6666,1245:1245,05/11/18 07:46:18,HLT_Mu8p5_IP3p5_part5_v1,0.000030719,0.000030222,22.1,HFOC
316114:6666,1246:1246,05/11/18 07:46:41,HLT_Mu8p5_IP3p5_part5_v1,0.000030706,0.000030211,22.1,HFOC
316114:6666,1247:1247,05/11/18 07:47:04,HLT_Mu8p5_IP3p5_part5_v1,0.000030686,0.000029760,22.1,HFOC
316114:6666,1248:1248,05/11/18 07:47:28,HLT_Mu8p5_IP3p5_part5_v1,0.000030657,0.000030164,22.1,HFOC
316114:6666,1249:1249,05/11/18 07:47:51,HLT_Mu8p5_IP3p5_part5_v1,0.000030641,0.000030150,22.1,HFOC
316114:6666,1250:1250,05/11/18 07:48:14,HLT_Mu8p5_IP3p5_part5_v1,0.000030631,0.000030138,22.1,HFOC
316114:6666,1251:1251,05/11/18 07:48:38,HLT_Mu8p5_IP3p5_part5_v1,0.000030623,0.000030128,22.0,HFOC
316114:6666,1252:1252,05/11/18 07:49:01,HLT_Mu8p5_IP3p5_part5_v1,0.000030611,0.000030119,22.0,HFOC
316114:6666,1253:1253,05/11/18 07:49:24,HLT_Mu8p5_IP3p5_part5_v1,0.000030599,0.000030111,22.0,HFOC
316114:6666,1254:1254,05/11/18 07:49:48,HLT_Mu8p5_IP3p5_part5_v1,0.000030594,0.000030101,22.0,HFOC
316114:6666,1255:1255,05/11/18 07:50:11,HLT_Mu8p5_IP3p5_part5_v1,0.000030584,0.000030096,22.0,HFOC
316114:6666,1256:1256,05/11/18 07:50:34,HLT_Mu8p5_IP3p5_part5_v1,0.000030562,0.000030074,22.0,HFOC
316114:6666,1257:1257,05/11/18 07:50:58,HLT_Mu8p5_IP3p5_part5_v1,0.000030543,0.000030053,22.0,HFOC
316114:6666,1258:1258,05/11/18 07:51:21,HLT_Mu8p5_IP3p5_part5_v1,0.000030526,0.000030036,22.0,HFOC
316114:6666,1259:1259,05/11/18 07:51:44,HLT_Mu8p5_IP3p5_part5_v1,0.000030463,0.000029977,21.9,HFOC
316114:6666,1260:1260,05/11/18 07:52:07,HLT_Mu8p5_IP3p5_part5_v1,0.000030511,0.000029977,22.0,HFOC
316114:6666,1261:1261,05/11/18 07:52:31,HLT_Mu8p5_IP3p5_part5_v1,0.000030500,0.000029966,22.0,HFOC
316114:6666,1262:1262,05/11/18 07:52:54,HLT_Mu8p5_IP3p5_part5_v1,0.000030456,0.000029973,21.9,HFOC
316114:6666,1263:1263,05/11/18 07:53:17,HLT_Mu8p5_IP3p5_part5_v1,0.000030435,0.000029948,21.9,HFOC
316114:6666,1264:1264,05/11/18 07:53:41,HLT_Mu8p5_IP3p5_part5_v1,0.000030425,0.000029936,21.9,HFOC
316114:6666,1265:1265,05/11/18 07:54:04,HLT_Mu8p5_IP3p5_part5_v1,0.000030411,0.000029925,21.9,HFOC
316114:6666,1266:1266,05/11/18 07:54:27,HLT_Mu8p5_IP3p5_part5_v1,0.000030393,0.000029907,21.9,HFOC
316114:6666,1267:1267,05/11/18 07:54:51,HLT_Mu8p5_IP3p5_part5_v1,0.000030373,0.000029889,21.9,HFOC
316114:6666,1268:1268,05/11/18 07:55:14,HLT_Mu8p5_IP3p5_part5_v1,0.000030349,0.000029864,21.9,HFOC
316114:6666,1269:1269,05/11/18 07:55:37,HLT_Mu8p5_IP3p5_part5_v1,0.000030344,0.000029858,21.8,HFOC
316114:6666,1270:1270,05/11/18 07:56:01,HLT_Mu8p5_IP3p5_part5_v1,0.000030321,0.000029836,21.8,HFOC
316114:6666,1271:1271,05/11/18 07:56:24,HLT_Mu8p5_IP3p5_part5_v1,0.000030306,0.000029823,21.8,HFOC
316114:6666,1272:1272,05/11/18 07:56:47,HLT_Mu8p5_IP3p5_part5_v1,0.000030298,0.000029815,21.8,HFOC
316114:6666,1273:1273,05/11/18 07:57:10,HLT_Mu8p5_IP3p5_part5_v1,0.000030290,0.000029806,21.8,HFOC
316114:6666,1274:1274,05/11/18 07:57:34,HLT_Mu8p5_IP3p5_part5_v1,0.000030257,0.000029775,21.8,HFOC
316114:6666,1275:1275,05/11/18 07:57:57,HLT_Mu8p5_IP3p5_part5_v1,0.000030233,0.000029740,21.8,HFOC
316114:6666,1276:1276,05/11/18 07:58:20,HLT_Mu8p5_IP3p5_part5_v1,0.000030218,0.000029736,21.8,HFOC
316114:6666,1277:1277,05/11/18 07:58:44,HLT_Mu8p5_IP3p5_part5_v1,0.000030199,0.000029716,21.7,HFOC
316114:6666,1278:1278,05/11/18 07:59:07,HLT_Mu8p5_IP3p5_part5_v1,0.000030191,0.000029712,21.7,HFOC
316114:6666,1279:1279,05/11/18 07:59:30,HLT_Mu8p5_IP3p5_part5_v1,0.000030166,0.000029261,21.7,HFOC
316114:6666,1280:1280,05/11/18 07:59:54,HLT_Mu8p5_IP3p5_part5_v1,0.000030152,0.000029670,21.7,HFOC
316114:6666,1281:1281,05/11/18 08:00:17,HLT_Mu8p5_IP3p5_part5_v1,0.000030133,0.000029653,21.7,HFOC
316114:6666,1282:1282,05/11/18 08:00:40,HLT_Mu8p5_IP3p5_part5_v1,0.000030117,0.000029639,21.7,HFOC
